YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,17,2,DL,1854,N965DN,DTW,DEN,1540,1537,-3,18,1555,193,204,177,1123,1652,9,1653,1701,8,0,0,,,,,,
2015,12,13,7,EV,5042,N852AS,ATL,EVV,957,949,-8,26,1015,82,89,58,350,1013,5,1019,1018,-1,0,0,,,,,,
2015,4,16,4,B6,1966,N595JB,RSW,BOS,2059,2054,-5,13,2107,179,186,168,1249,2355,5,2358,2400,2,0,0,,,,,,
2015,2,27,5,OO,5638,N237SW,SFO,MRY,1625,1727,62,19,1746,45,47,25,77,1811,3,1710,1814,64,0,0,,2,0,0,62,0
2015,4,22,3,AA,1602,N4XNAA,DFW,SMF,1100,1122,22,15,1137,230,217,195,1431,1252,7,1250,1259,9,0,0,,,,,,
2015,5,16,6,OO,6535,N773SK,OKC,LAX,1643,1643,0,12,1655,194,216,197,1187,1812,7,1757,1819,22,0,0,,22,0,0,0,0
2015,10,12,1,OO,4997,N116SY,13930,11278,900,853,-7,16,909,116,105,85,612,1134,4,1156,1138,-18,0,0,,,,,,
2015,5,14,4,MQ,3688,N611MQ,DFW,XNA,1315,1324,9,10,1334,68,61,48,280,1422,3,1423,1425,2,0,0,,,,,,
2015,8,12,3,EV,2654,N905EV,BPT,DFW,1103,1055,-8,18,1113,72,68,44,270,1157,6,1215,1203,-12,0,0,,,,,,
2015,12,19,6,OO,5164,N106SY,MSP,LAX,609,610,1,34,644,266,269,223,1535,827,12,835,839,4,0,0,,,,,,
2015,6,30,2,DL,2308,N812DN,SEA,MSP,1315,1325,10,22,1347,193,189,160,1399,1827,7,1828,1834,6,0,0,,,,,,
2015,5,8,5,DL,836,N667US,HNL,ATL,1637,,,,,500,,,4502,,,657,,,0,1,A,,,,,
2015,9,26,6,VX,490,N629VA,LAX,LAS,1635,1639,4,9,1648,65,53,38,236,1726,6,1740,1732,-8,0,0,,,,,,
2015,4,5,7,DL,1641,N330NW,MSY,MSP,1621,1618,-3,10,1628,164,161,147,1039,1855,4,1905,1859,-6,0,0,,,,,,
2015,4,7,2,B6,1246,N324JB,CLT,BOS,1145,1141,-4,25,1206,130,137,108,728,1354,4,1355,1358,3,0,0,,,,,,
2015,9,21,1,AA,2293,N468AA,DFW,IAD,1835,1832,-3,13,1845,179,170,151,1172,2216,6,2234,2222,-12,0,0,,,,,,
2015,7,28,2,DL,1351,N963AT,FSD,ATL,615,614,-1,11,625,146,150,132,954,937,7,941,944,3,0,0,,,,,,
2015,10,7,3,WN,237,N469WN,14122,15304,1615,1615,0,10,1625,140,124,111,873,1816,3,1835,1819,-16,0,0,,,,,,
2015,4,2,4,B6,1290,N648JB,SJU,EWR,1706,1720,14,15,1735,254,253,231,1608,2126,7,2120,2133,13,0,0,,,,,,
2015,1,12,1,DL,1628,N373NW,MSY,DTW,1116,1205,49,30,1235,152,151,110,926,1525,11,1448,1536,48,0,0,,0,0,48,0,0
2015,5,24,7,WN,1614,N486WN,BOS,MCI,1330,1338,8,14,1352,205,200,182,1256,1554,4,1555,1558,3,0,0,,,,,,
2015,1,5,1,OO,4756,N439SW,SBN,DTW,640,640,0,48,728,78,92,35,157,803,9,758,812,14,0,0,,,,,,
2015,7,30,4,OO,4678,N805SK,MSP,IAH,916,935,19,20,955,175,163,138,1034,1213,5,1211,1218,7,0,0,,,,,,
2015,3,9,1,B6,734,N658JB,SJU,MCO,1113,1107,-6,9,1116,194,173,162,1189,1358,2,1427,1400,-27,0,0,,,,,,
2015,12,9,3,UA,2001,N38454,EWR,ORD,600,555,-5,15,610,157,131,113,719,703,3,737,706,-31,0,0,,,,,,
2015,4,26,7,WN,538,N643SW,BWI,MCI,1355,1351,-4,11,1402,165,162,147,967,1529,4,1540,1533,-7,0,0,,,,,,
2015,1,19,1,B6,633,N821JB,BOS,SFO,1645,1704,19,16,1720,412,401,375,2704,2035,10,2037,2045,8,0,0,,,,,,
2015,7,20,1,DL,1561,N908DL,PHL,ATL,1400,1354,-6,20,1414,135,113,87,666,1541,6,1615,1547,-28,0,0,,,,,,
2015,6,6,6,DL,1559,N589NW,LAX,HNL,1445,1444,-1,24,1508,335,342,315,2556,1723,3,1720,1726,6,0,0,,,,,,
2015,11,6,5,WN,2738,N936WN,DAL,OAK,1610,1632,22,8,1640,230,208,194,1468,1754,6,1800,1800,0,0,0,,,,,,
2015,11,24,2,WN,2576,N657SW,DAL,LBB,1140,1137,-3,11,1148,65,62,48,293,1236,3,1245,1239,-6,0,0,,,,,,
2015,11,11,3,WN,186,N751SW,BWI,ATL,1445,1458,13,15,1513,120,110,87,577,1640,8,1645,1648,3,0,0,,,,,,
2015,7,31,5,WN,4744,N483WN,STL,MKE,2140,2201,21,8,2209,65,61,49,317,2258,4,2245,2302,17,0,0,,0,0,0,17,0
2015,7,15,3,WN,4027,N430WN,LAX,ABQ,2205,2315,70,14,2329,105,105,87,677,156,4,50,200,70,0,0,,0,0,0,70,0
2015,7,11,6,B6,1207,N503JB,SEA,LGB,800,754,-6,15,809,157,146,128,965,1017,3,1037,1020,-17,0,0,,,,,,
2015,4,6,1,MQ,3311,N825MQ,LFT,DFW,1240,1239,-1,11,1250,92,96,73,351,1403,12,1412,1415,3,0,0,,,,,,
2015,12,24,4,AA,190,N4WJAA,DFW,SAT,1620,1617,-3,10,1627,68,60,47,247,1714,3,1728,1717,-11,0,0,,,,,,
2015,2,12,4,EV,4090,N12922,BNA,IAH,1433,1423,-10,12,1435,142,121,102,657,1617,7,1655,1624,-31,0,0,,,,,,
2015,3,30,1,UA,1750,N17104,LAX,ORD,830,828,-2,22,850,249,247,211,1744,1421,14,1439,1435,-4,0,0,,,,,,
2015,4,3,5,US,891,N544UW,CLT,DFW,1445,1443,-2,13,1456,170,164,142,936,1618,9,1635,1627,-8,0,0,,,,,,
2015,7,31,5,VX,924,N624VA,SFO,LAX,1105,1104,-1,17,1121,80,95,59,337,1220,19,1225,1239,14,0,0,,,,,,
2015,11,19,4,OO,4617,N461SW,LAN,MSP,930,929,-1,12,941,106,92,74,455,955,6,1016,1001,-15,0,0,,,,,,
2015,5,29,5,DL,2124,N914DN,MSY,ATL,715,714,-1,17,731,89,94,67,425,938,10,944,948,4,0,0,,,,,,
2015,7,5,7,AA,2247,N860AA,PHX,DFW,1325,1323,-2,18,1341,144,159,128,868,1749,13,1749,1802,13,0,0,,,,,,
2015,8,25,2,OO,6298,N969SW,DEN,MOT,1230,1226,-4,27,1253,110,125,92,604,1525,6,1520,1531,11,0,0,,,,,,
2015,5,7,4,WN,686,N390SW,SDF,BWI,1300,1433,93,7,1440,90,93,82,495,1602,4,1430,1606,96,0,0,,3,0,10,83,0
2015,1,20,2,DL,814,N329NW,MCO,BOS,1240,1236,-4,10,1246,162,155,138,1121,1504,7,1522,1511,-11,0,0,,,,,,
2015,6,12,5,WN,741,N450WN,TPA,FLL,1755,1817,22,17,1834,60,58,37,197,1911,4,1855,1915,20,0,0,,0,0,0,20,0
2015,8,31,1,OO,4460,N8968E,LWS,SLC,1200,1149,-11,7,1156,89,78,66,461,1402,5,1429,1407,-22,0,0,,,,,,
2015,9,29,2,WN,858,N418WN,DCA,ATL,1630,1625,-5,14,1639,115,112,92,547,1811,6,1825,1817,-8,0,0,,,,,,
2015,10,22,4,WN,2933,N566WN,14057,13796,805,804,-1,11,815,105,90,74,543,929,5,950,934,-16,0,0,,,,,,
2015,5,3,7,EV,4996,N709EV,MDW,MSP,1250,1241,-9,14,1255,86,74,57,349,1352,3,1416,1355,-21,0,0,,,,,,
2015,12,12,6,EV,5231,N754EV,CHS,ATL,1400,1355,-5,14,1409,76,73,51,259,1500,8,1516,1508,-8,0,0,,,,,,
2015,1,1,4,WN,651,N786SW,SNA,SJC,1910,1905,-5,5,1910,75,66,57,342,2007,4,2025,2011,-14,0,0,,,,,,
2015,9,18,5,AA,1505,N4XRAA,DFW,ONT,1225,1217,-8,19,1236,191,182,158,1188,1314,5,1336,1319,-17,0,0,,,,,,
2015,7,28,2,OO,2995,N885AS,PHX,PSP,1955,2226,151,41,2307,67,92,44,261,2351,7,2102,2358,176,0,0,,25,0,0,115,36
2015,10,8,4,UA,1168,N14235,12892,12266,1315,1320,5,17,1337,200,214,189,1379,1846,8,1835,1854,19,0,0,,19,0,0,0,0
2015,4,13,1,AA,1635,N4UCAA,DFW,BWI,705,702,-3,20,722,183,177,152,1217,1054,5,1108,1059,-9,0,0,,,,,,
2015,11,7,6,AS,509,N569AS,SNA,SEA,1110,1109,-1,7,1116,169,144,131,978,1327,6,1359,1333,-26,0,0,,,,,,
2015,11,2,1,AA,344,N017AA,DFW,ATL,1210,1220,10,18,1238,133,125,93,731,1511,14,1523,1525,2,0,0,,,,,,
2015,1,11,7,UA,1462,N30913,SFO,IAH,1240,1243,3,24,1307,217,219,184,1635,1811,11,1817,1822,5,0,0,,,,,,
2015,10,27,2,DL,1942,N912DL,10397,11618,1235,1232,-3,12,1244,137,112,94,746,1418,6,1452,1424,-28,0,0,,,,,,
2015,4,7,2,WN,3107,N950WN,DTW,MDW,1305,1311,6,11,1322,65,61,46,228,1308,4,1310,1312,2,0,0,,,,,,
2015,8,21,5,DL,1405,N343NB,IAD,ATL,715,720,5,33,753,109,116,76,534,909,7,904,916,12,0,0,,,,,,
2015,12,4,5,DL,682,N925DL,CAK,ATL,1523,1520,-3,10,1530,112,98,81,528,1651,7,1715,1658,-17,0,0,,,,,,
2015,3,4,3,AA,1301,N590AA,MSP,DFW,821,816,-5,13,829,164,175,150,852,1059,12,1105,1111,6,0,0,,,,,,
2015,9,10,4,F9,787,N929FR,DEN,PDX,755,750,-5,19,809,165,152,130,991,919,3,940,922,-18,0,0,,,,,,
2015,10,3,6,DL,2419,N682DA,11066,10397,800,755,-5,15,810,95,100,79,447,929,6,935,935,0,0,0,,,,,,
2015,11,3,2,AA,1832,N178US,CLT,EWR,1006,958,-8,22,1020,114,104,77,529,1137,5,1200,1142,-18,0,0,,,,,,
2015,3,16,1,B6,993,N651JB,BOS,DEN,1946,2008,22,14,2022,282,272,251,1754,2233,7,2228,2240,12,0,0,,,,,,
2015,3,14,6,MQ,3115,N519MQ,MEM,ORD,600,556,-4,17,613,113,106,78,491,731,11,753,742,-11,0,0,,,,,,
2015,11,15,7,WN,3670,N409WN,MDW,PHX,630,625,-5,7,632,240,210,198,1444,850,5,930,855,-35,0,0,,,,,,
2015,10,2,5,OO,4717,N809CA,11637,13487,1930,1918,-12,13,1931,64,56,38,223,2009,5,2034,2014,-20,0,0,,,,,,
2015,7,20,1,WN,1347,N317WN,CMH,BWI,1415,1416,1,10,1426,70,74,52,337,1518,12,1525,1530,5,0,0,,,,,,
2015,4,21,2,OO,4448,N455CA,CMH,MSP,1115,1109,-6,9,1118,125,114,99,626,1157,6,1220,1203,-17,0,0,,,,,,
2015,8,16,7,EV,5134,N724EV,MSP,FAR,1126,1243,77,9,1252,66,54,38,223,1330,7,1232,1337,65,0,0,,0,0,0,65,0
2015,10,21,3,UA,652,N413UA,10721,11292,1141,1155,14,12,1207,274,262,243,1754,1410,7,1415,1417,2,0,0,,,,,,
2015,10,6,2,AS,423,N769AS,14057,14747,700,654,-6,14,708,50,63,31,129,739,18,750,757,7,0,0,,,,,,
2015,5,4,1,AS,477,N440AS,LAX,SEA,600,551,-9,14,605,165,166,134,954,819,18,845,837,-8,0,0,,,,,,
2015,12,11,5,WN,2097,N440LV,SMF,SNA,835,833,-2,7,840,85,81,68,404,948,6,1000,954,-6,0,0,,,,,,
2015,6,2,2,DL,2443,N1608,ATL,LAX,1705,1745,40,14,1759,295,266,242,1947,1901,10,1900,1911,11,0,0,,,,,,
2015,1,7,3,WN,4297,N651SW,PDX,OAK,1625,1636,11,8,1644,100,98,86,543,1810,4,1805,1814,9,0,0,,,,,,
2015,10,3,6,UA,424,N430UA,14771,14747,1441,1438,-3,15,1453,125,127,101,679,1634,11,1646,1645,-1,0,0,,,,,,
2015,11,7,6,AA,1643,N4YNAA,DFW,MFE,2020,2016,-4,17,2033,99,98,76,469,2149,5,2159,2154,-5,0,0,,,,,,
2015,7,29,3,DL,1613,N962DN,IND,ATL,1418,1421,3,15,1436,101,87,68,432,1544,4,1559,1548,-11,0,0,,,,,,
2015,11,10,2,VX,810,N845VA,SFO,PDX,2045,2042,-3,10,2052,100,100,85,550,2217,5,2225,2222,-3,0,0,,,,,,
2015,8,23,7,OO,4536,N446SW,RAP,MSP,1827,1817,-10,9,1826,93,92,75,489,2041,8,2100,2049,-11,0,0,,,,,,
2015,2,27,5,UA,731,N481UA,LAX,SFO,1255,1327,32,42,1409,89,111,63,337,1512,6,1424,1518,54,0,0,,50,0,0,4,0
2015,3,1,7,EV,6166,N19554,ORD,PIA,1703,1700,-3,18,1718,57,54,29,130,1747,7,1800,1754,-6,0,0,,,,,,
2015,4,15,3,UA,223,N821UA,DEN,PHL,1802,1801,-1,10,1811,215,206,188,1558,2319,8,2337,2327,-10,0,0,,,,,,
2015,9,23,3,WN,1364,N389SW,ELP,LAS,1315,1314,-1,11,1325,105,108,85,583,1350,12,1400,1402,2,0,0,,,,,,
2015,10,7,3,AA,123,N351AA,11298,12173,905,859,-6,22,921,505,503,478,3784,1219,3,1230,1222,-8,0,0,,,,,,
2015,12,7,1,NK,146,N517NK,BOS,ATL,1450,1446,-4,21,1507,173,175,144,946,1731,10,1743,1741,-2,0,0,,,,,,
2015,4,20,1,DL,1125,N369NB,ATL,IAD,1121,1136,15,12,1148,102,91,72,534,1300,7,1303,1307,4,0,0,,,,,,
2015,1,12,1,VX,77,N634VA,IAD,SFO,1820,1813,-7,21,1834,365,350,322,2419,2056,7,2125,2103,-22,0,0,,,,,,
2015,11,4,3,DL,2538,N939DN,ATL,DCA,820,817,-3,18,835,99,94,72,547,947,4,959,951,-8,0,0,,,,,,
2015,10,7,3,WN,2851,N761RR,13232,15016,535,534,-1,15,549,60,65,45,251,634,5,635,639,4,0,0,,,,,,
2015,2,5,4,MQ,3199,N822MQ,GSO,LGA,1715,,,,,102,,,461,,,1857,,,0,1,C,,,,,
2015,6,2,2,F9,1270,N221FR,LAX,ORD,135,121,-14,13,134,225,234,213,1744,707,8,720,715,-5,0,0,,,,,,
2015,4,19,7,DL,1699,N962DL,DTW,GRB,2145,2328,103,11,2339,74,62,48,287,2327,3,2159,2330,91,0,0,,0,0,80,11,0
2015,4,21,2,DL,1426,N683DA,ATL,STL,2156,2151,-5,23,2214,105,105,78,484,2232,4,2241,2236,-5,0,0,,,,,,
2015,3,28,6,EV,5188,N761ND,TUL,DTW,800,759,-1,13,812,129,139,121,789,1113,5,1109,1118,9,0,0,,,,,,
2015,10,18,7,AA,1807,N560UW,12892,11057,715,708,-7,17,725,289,271,243,2125,1428,11,1504,1439,-25,0,0,,,,,,
2015,8,15,6,WN,4113,N742SW,PHX,HOU,740,735,-5,13,748,155,150,132,1020,1200,5,1215,1205,-10,0,0,,,,,,
2015,2,8,7,US,458,N535UW,DEN,PHX,1220,1216,-4,16,1232,111,111,91,602,1403,4,1411,1407,-4,0,0,,,,,,
2015,4,20,1,UA,486,N466UA,SFO,IAD,1550,1601,11,15,1616,320,301,281,2419,2357,5,10,2,-8,0,0,,,,,,
2015,1,10,6,F9,1068,N214FR,DEN,ORD,920,916,-4,13,929,140,145,111,888,1220,21,1240,1241,1,0,0,,,,,,
2015,3,13,5,EV,5583,N974EV,CHA,ATL,600,617,17,15,632,50,47,27,106,659,5,650,704,14,0,0,,,,,,
2015,10,11,7,OO,5219,N593ML,13930,14696,911,902,-9,29,931,46,53,20,84,1051,4,1057,1055,-2,0,0,,,,,,
2015,5,18,1,UA,1225,N69847,DEN,MSY,955,956,1,12,1008,153,171,153,1062,1341,6,1328,1347,19,0,0,,19,0,0,0,0
2015,11,22,7,DL,1575,N557NW,IND,ATL,705,705,0,40,745,105,115,70,432,855,5,850,900,10,0,0,,,,,,
2015,2,21,6,WN,2885,N398SW,AUS,MSY,1215,1350,95,11,1401,75,71,57,444,1458,3,1330,1501,91,0,0,,0,0,22,69,0
2015,11,19,4,WN,1974,N637SW,MSY,ATL,1920,1940,20,7,1947,80,73,59,425,2146,7,2140,2153,13,0,0,,,,,,
2015,9,10,4,VX,486,N848VA,LAX,LAS,1500,1458,-2,13,1511,70,64,46,236,1557,5,1610,1602,-8,0,0,,,,,,
2015,6,8,1,OO,4534,N689CA,GTF,MSP,1325,1319,-6,13,1332,134,134,115,887,1627,6,1639,1633,-6,0,0,,,,,,
2015,1,28,3,DL,1843,N379DA,SLC,BOS,1720,1739,19,13,1752,266,276,245,2105,2357,18,2346,15,29,0,0,,10,0,6,13,0
2015,1,10,6,DL,1647,N927DA,LGA,ATL,800,757,-3,23,820,170,152,121,762,1021,8,1050,1029,-21,0,0,,,,,,
2015,8,6,4,WN,651,N740SW,CMH,BNA,1910,1903,-7,7,1910,70,72,61,337,1911,4,1920,1915,-5,0,0,,,,,,
2015,10,21,3,UA,1405,N68834,12892,11292,1258,1307,9,11,1318,143,136,119,862,1617,6,1621,1623,2,0,0,,,,,,
2015,5,26,2,WN,780,N566WN,MDW,STL,1400,1404,4,11,1415,65,58,44,251,1459,3,1505,1502,-3,0,0,,,,,,
2015,9,13,7,AA,1733,N203UW,CLT,MCO,1810,1809,-1,14,1823,101,92,74,468,1937,4,1951,1941,-10,0,0,,,,,,
2015,10,20,2,WN,719,N8314L,11433,12889,1540,1743,123,6,1749,270,243,232,1749,1841,5,1710,1846,96,0,0,,0,0,0,96,0
2015,11,2,1,UA,1874,N35204,IAH,DEN,1128,1125,-3,18,1143,154,150,117,862,1240,15,1302,1255,-7,0,0,,,,,,
2015,10,6,2,VX,746,N852VA,14771,14747,1645,1636,-9,14,1650,125,117,97,679,1827,6,1850,1833,-17,0,0,,,,,,
2015,2,5,4,WN,233,N781WN,GEG,PHX,1235,1233,-2,8,1241,155,151,138,1020,1559,5,1610,1604,-6,0,0,,,,,,
2015,10,1,4,AA,1864,N715UW,14100,11057,1355,1350,-5,25,1415,106,120,91,449,1546,4,1541,1550,9,0,0,,,,,,
2015,6,28,7,DL,89,N809DN,SAN,SLC,1312,1306,-6,16,1322,108,103,83,626,1545,4,1600,1549,-11,0,0,,,,,,
2015,9,10,4,OO,4796,N614SK,SUN,SLC,1242,1229,-13,9,1238,55,48,34,222,1312,5,1337,1317,-20,0,0,,,,,,
2015,3,9,1,US,2064,N507AY,CLT,LGA,1150,1146,-4,41,1227,111,126,79,544,1346,6,1341,1352,11,0,0,,,,,,
2015,4,3,5,WN,678,N219WN,PHX,OKC,1240,1308,28,13,1321,120,107,91,833,1652,3,1640,1655,15,0,0,,0,0,7,8,0
2015,3,4,3,AA,2229,N4XLAA,RIC,DFW,1752,,,,,213,,,1158,,,2025,,,0,1,B,,,,,
2015,2,23,1,AS,246,N584AS,SEA,SAN,845,903,18,23,926,156,160,134,1050,1140,3,1121,1143,22,0,0,,4,0,18,0,0
2015,5,18,1,WN,726,N749SW,LAX,LAS,735,749,14,7,756,60,56,45,236,841,4,835,845,10,0,0,,,,,,
2015,2,25,3,UA,510,N512UA,JFK,SFO,1530,1521,-9,29,1550,400,389,354,2586,1844,6,1910,1850,-20,0,0,,,,,,
2015,12,23,3,WN,195,N655WN,ATL,STL,1415,1438,23,12,1450,100,87,71,484,1501,4,1455,1505,10,0,0,,,,,,
2015,8,11,2,DL,2089,N328NB,MSP,SNA,1117,1116,-1,9,1125,225,214,198,1522,1243,7,1302,1250,-12,0,0,,,,,,
2015,2,21,6,OO,5310,N978SW,DEN,GCC,1951,2028,37,57,2125,82,104,43,313,2208,4,2113,2212,59,0,0,,22,0,0,37,0
2015,1,7,3,WN,4035,N356SW,SFO,SAN,1935,1929,-6,10,1939,85,93,78,447,2057,5,2100,2102,2,0,0,,,,,,
2015,4,23,4,WN,4918,N607SW,STL,MKE,835,832,-3,9,841,65,63,51,317,932,3,940,935,-5,0,0,,,,,,
2015,6,1,1,MQ,3032,N611MQ,DFW,AEX,845,854,9,15,909,68,63,46,285,955,2,953,957,4,0,0,,,,,,
2015,4,27,1,VX,218,N848VA,SFO,AUS,1035,1031,-4,8,1039,200,203,188,1504,1547,7,1555,1554,-1,0,0,,,,,,
2015,4,29,3,UA,257,N598UA,JFK,SFO,1400,1406,6,20,1426,405,353,326,2586,1652,7,1745,1659,-46,0,0,,,,,,
2015,12,21,1,EV,5265,N712EV,MSP,CLE,1919,1918,-1,23,1941,114,108,77,622,2158,8,2213,2206,-7,0,0,,,,,,
2015,6,18,4,AA,2239,N3LSAA,DCA,ORD,2000,2136,96,21,2157,123,129,95,612,2232,13,2103,2245,102,0,0,,6,0,0,71,25
2015,10,31,6,B6,1316,N236JB,11697,12451,1830,1838,8,21,1859,76,76,49,319,1948,6,1946,1954,8,0,0,,,,,,
2015,7,17,5,WN,1337,N7711N,DCA,MDW,910,905,-5,21,926,125,122,94,601,1000,7,1015,1007,-8,0,0,,,,,,
2015,4,14,2,WN,3217,N366SW,MCI,PHX,1935,1937,2,7,1944,170,157,145,1044,2009,5,2025,2014,-11,0,0,,,,,,
2015,4,17,5,WN,3218,N7726A,MCI,OAK,1755,1753,-2,11,1804,235,200,184,1489,1908,5,1950,1913,-37,0,0,,,,,,
2015,8,23,7,DL,2307,N995AT,ATL,SAV,1930,1949,19,21,2010,69,61,36,214,2046,4,2039,2050,11,0,0,,,,,,
2015,1,28,3,DL,2342,N553NW,ATL,JAX,1215,1213,-2,13,1226,70,57,39,270,1305,5,1325,1310,-15,0,0,,,,,,
2015,6,14,7,WN,3665,N934WN,SMF,LAX,1145,1147,2,7,1154,85,81,64,373,1258,10,1310,1308,-2,0,0,,,,,,
2015,2,6,5,DL,2336,N397DA,MSP,MKE,1940,1941,1,17,1958,80,67,44,297,2042,6,2100,2048,-12,0,0,,,,,,
2015,2,12,4,EV,4376,N21144,MFE,IAH,919,936,17,13,949,74,74,51,316,1040,10,1033,1050,17,0,0,,0,0,0,17,0
2015,1,6,2,US,2070,N769US,RNO,PHX,615,731,76,19,750,108,106,84,601,1014,3,903,1017,74,0,0,,0,0,74,0,0
2015,3,12,4,WN,940,N460WN,ABQ,LAS,1435,1435,0,12,1447,95,97,79,486,1506,6,1510,1512,2,0,0,,,,,,
2015,5,10,7,MQ,3152,N630MQ,DFW,TXK,2200,,,,,58,,,181,,,2258,,,0,1,B,,,,,
2015,1,7,3,WN,342,N7715E,SAN,SJC,1800,1757,-3,7,1804,80,68,57,417,1901,4,1920,1905,-15,0,0,,,,,,
2015,8,7,5,DL,1961,N926DH,RIC,ATL,700,654,-6,17,711,104,90,69,481,820,4,844,824,-20,0,0,,,,,,
2015,7,23,4,UA,1476,N26210,ORD,EWR,2100,2059,-1,14,2113,132,118,95,719,2348,9,12,2357,-15,0,0,,,,,,
2015,11,8,7,MQ,3376,N653MQ,CVG,DFW,1617,1609,-8,11,1620,171,161,138,812,1738,12,1808,1750,-18,0,0,,,,,,
2015,8,12,3,DL,1551,N812DN,MSP,LAS,1750,1750,0,16,1806,199,187,166,1299,1852,5,1909,1857,-12,0,0,,,,,,
2015,5,15,5,OO,2753,N506CA,TUS,PHX,1205,1200,-5,24,1224,50,58,25,110,1249,9,1255,1258,3,0,0,,,,,,
2015,12,11,5,AA,1148,N3LNAA,DFW,LGA,1515,1514,-1,10,1524,195,190,176,1389,1920,4,1930,1924,-6,0,0,,,,,,
2015,10,8,4,OO,6311,N908SW,12892,14262,2230,2222,-8,17,2239,53,51,28,110,2307,6,2323,2313,-10,0,0,,,,,,
2015,3,10,2,OO,5325,N923SW,ORD,DLH,1614,1613,-1,16,1629,95,91,68,397,1737,7,1749,1744,-5,0,0,,,,,,
2015,12,30,3,AA,1542,N3JKAA,DFW,DEN,1850,1859,9,21,1920,128,127,96,641,1956,10,1958,2006,8,0,0,,,,,,
2015,12,21,1,B6,168,N706JB,OAK,JFK,2230,2335,65,15,2350,316,326,301,2576,751,10,646,801,75,0,0,,10,0,0,65,0
2015,5,5,2,AS,65,N788AS,JNU,ANC,1325,1326,1,11,1337,103,106,91,571,1508,4,1508,1512,4,0,0,,,,,,
2015,3,22,7,DL,2295,N341NW,SAN,SLC,1019,1015,-4,13,1028,111,101,83,626,1251,5,1310,1256,-14,0,0,,,,,,
2015,3,13,5,B6,362,N571JB,PBI,LGA,1213,1207,-6,17,1224,166,161,136,1035,1440,8,1459,1448,-11,0,0,,,,,,
2015,7,7,2,AA,470,N927UW,CLT,SAN,1820,1838,18,23,1901,296,280,254,2077,2015,3,2016,2018,2,0,0,,,,,,
2015,2,21,6,WN,2990,N384SW,LAS,SAN,1720,1731,11,11,1742,65,58,44,258,1826,3,1825,1829,4,0,0,,,,,,
2015,5,4,1,UA,1601,N75851,MCO,SFO,700,657,-3,13,710,358,335,314,2446,924,8,958,932,-26,0,0,,,,,,
2015,3,14,6,DL,670,N659DL,SJU,MSP,1600,1559,-1,14,1613,358,331,314,2404,2027,3,2058,2030,-28,0,0,,,,,,
2015,9,13,7,AA,212,N5DHAA,OGG,LAX,1533,1523,-10,10,1533,318,300,282,2486,2315,8,2351,2323,-28,0,0,,,,,,
2015,10,14,3,AA,1989,N121UW,11057,14635,735,734,-1,14,748,112,108,89,600,917,5,927,922,-5,0,0,,,,,,
2015,3,15,7,WN,3050,N618WN,RSW,IND,1345,1344,-1,14,1358,160,161,140,945,1618,7,1625,1625,0,0,0,,,,,,
2015,8,18,2,WN,122,N7724A,SMF,SNA,1910,1905,-5,7,1912,80,79,67,404,2019,5,2030,2024,-6,0,0,,,,,,
2015,12,4,5,DL,2357,N393DA,DTW,MKE,826,826,0,10,836,78,54,40,237,816,4,844,820,-24,0,0,,,,,,
2015,10,26,1,EV,2851,N633AE,11298,13377,1559,1549,-10,16,1605,69,71,49,293,1654,6,1708,1700,-8,0,0,,,,,,
2015,12,17,4,NK,927,N608NK,ORD,MCO,1030,1033,3,11,1044,159,156,140,1005,1404,5,1409,1409,0,0,0,,,,,,
2015,3,15,7,OO,2867,N862AS,LAX,FAT,1746,1744,-2,29,1813,64,71,39,209,1852,3,1850,1855,5,0,0,,,,,,
2015,10,12,1,HA,224,N492HA,12982,12173,2051,2049,-2,6,2055,34,32,20,102,2115,6,2125,2121,-4,0,0,,,,,,
2015,1,9,5,MQ,3609,N683MQ,EVV,DFW,1534,1547,13,10,1557,136,124,107,642,1744,7,1750,1751,1,0,0,,,,,,
2015,6,26,5,AA,2239,N3FKAA,DCA,ORD,2000,2038,38,17,2055,123,128,95,612,2130,16,2103,2146,43,0,0,,5,0,16,22,0
2015,11,8,7,MQ,3310,N939MQ,SJT,DFW,1623,1620,-3,12,1632,66,58,38,229,1710,8,1729,1718,-11,0,0,,,,,,
2015,5,28,4,DL,1356,N969DL,BUF,DTW,620,614,-6,15,629,71,57,38,241,707,4,731,711,-20,0,0,,,,,,
2015,3,8,7,DL,1258,N904DE,JAX,ATL,1145,1141,-4,16,1157,80,67,45,270,1242,6,1305,1248,-17,0,0,,,,,,
2015,8,2,7,EV,5319,N710EV,DTW,ORF,848,841,-7,18,859,107,99,77,529,1016,4,1035,1020,-15,0,0,,,,,,
