YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,9,23,3,B6,1165,N558JB,BOS,RSW,650,648,-2,18,706,212,213,188,1249,1014,7,1022,1021,-1,0,0,,,,,,
2015,7,26,7,WN,3740,N340LV,LBB,DAL,1330,1342,12,8,1350,65,62,49,293,1439,5,1435,1444,9,0,0,,,,,,
2015,5,22,5,UA,488,N14120,ORD,BOS,1657,1707,10,28,1735,143,140,107,867,2022,5,2020,2027,7,0,0,,,,,,
2015,2,2,1,OO,5299,N983SW,ORD,MKE,718,1232,314,38,1310,51,65,21,67,1331,6,809,1337,328,0,0,,14,0,0,0,314
2015,11,19,4,WN,2438,N641SW,SJC,LAS,635,633,-2,15,648,80,78,57,386,745,6,755,751,-4,0,0,,,,,,
2015,2,5,4,DL,74,N672DL,MIA,ATL,1630,1631,1,17,1648,126,115,88,594,1816,10,1836,1826,-10,0,0,,,,,,
2015,2,27,5,EV,4638,N12900,EWR,CVG,906,901,-5,33,934,136,153,107,569,1121,13,1122,1134,12,0,0,,,,,,
2015,5,3,7,UA,263,N417UA,SAN,ORD,1345,1339,-6,19,1358,250,281,219,1723,1937,43,1955,2020,25,0,0,,25,0,0,0,0
2015,1,6,2,OO,4986,N986CA,ORD,CVG,814,814,0,19,833,73,63,38,265,1011,6,1027,1017,-10,0,0,,,,,,
2015,2,10,2,US,617,N803AW,PHX,CMH,950,1011,21,24,1035,226,205,177,1670,1532,4,1536,1536,0,0,0,,,,,,
2015,12,5,6,EV,4326,N12924,ORD,STL,1220,1315,55,12,1327,75,64,47,258,1414,5,1335,1419,44,0,0,,0,0,44,0,0
2015,11,8,7,DL,282,N815DN,SEA,DTW,1140,1137,-3,25,1202,253,248,217,1927,1839,6,1853,1845,-8,0,0,,,,,,
2015,6,25,4,OO,5475,N923SW,MKE,DEN,1635,1642,7,13,1655,160,179,155,896,1830,11,1815,1841,26,0,0,,19,0,7,0,0
2015,5,8,5,EV,5973,N21197,ORD,TUL,1615,1842,147,25,1907,120,117,89,585,2036,3,1815,2039,144,0,0,,0,0,0,0,144
2015,2,13,5,US,452,N510UW,PHX,SAN,846,841,-5,15,856,75,66,47,304,843,4,901,847,-14,0,0,,,,,,
2015,12,26,6,OO,4801,N988CA,BIS,MSP,855,855,0,12,907,94,74,60,386,1007,2,1029,1009,-20,0,0,,,,,,
2015,5,21,4,B6,1161,N648JB,LGA,PBI,1617,1635,18,47,1722,181,194,144,1035,1946,3,1918,1949,31,0,0,,13,0,18,0,0
2015,7,19,7,WN,458,N360SW,PHL,STL,1700,1705,5,20,1725,145,154,129,814,1834,5,1825,1839,14,0,0,,,,,,
2015,1,17,6,B6,526,N828JB,TPA,JFK,1120,1142,22,11,1153,153,149,130,1005,1403,8,1353,1411,18,0,0,,0,0,11,7,0
2015,12,15,2,EV,4700,N17169,BNA,EWR,1739,1725,-14,13,1738,134,136,115,748,2033,8,2053,2041,-12,0,0,,,,,,
2015,4,27,1,AA,1073,N3JWAA,PHL,MIA,2015,2010,-5,11,2021,168,161,144,1013,2245,6,2303,2251,-12,0,0,,,,,,
2015,10,4,7,DL,1866,N939AT,13487,10627,1957,1953,-4,15,2008,92,78,61,386,2109,2,2129,2111,-18,0,0,,,,,,
2015,11,11,3,WN,2936,N425LV,TPA,FLL,755,749,-6,11,800,60,53,38,197,838,4,855,842,-13,0,0,,,,,,
2015,10,12,1,WN,1814,N779SW,12892,13495,820,838,18,21,859,220,220,196,1670,1415,3,1400,1418,18,0,0,,0,0,13,5,0
2015,1,20,2,AA,2457,N586AA,DFW,LAS,2240,2237,-3,13,2250,176,176,157,1055,2327,6,2336,2333,-3,0,0,,,,,,
2015,9,19,6,AA,1875,N817AW,CLT,PBI,1625,1620,-5,27,1647,111,116,83,590,1810,6,1816,1816,0,0,0,,,,,,
2015,7,30,4,DL,1865,N943DL,MIA,ATL,1245,1252,7,11,1303,125,104,82,594,1425,11,1450,1436,-14,0,0,,,,,,
2015,4,13,1,US,1831,N564UW,CLT,MIA,1145,1144,-1,29,1213,125,122,89,650,1342,4,1350,1346,-4,0,0,,,,,,
2015,5,11,1,OO,4619,N8968E,SLC,IDA,1119,1113,-6,24,1137,60,63,33,188,1210,6,1219,1216,-3,0,0,,,,,,
2015,7,24,5,WN,206,N440LV,TPA,DCA,1735,1756,21,22,1818,140,139,111,814,2009,6,1955,2015,20,0,0,,0,0,0,20,0
2015,6,1,1,UA,282,N850UA,DCA,IAH,1748,1813,25,111,2004,207,286,158,1208,2142,17,2015,2159,104,0,0,,79,0,0,0,25
2015,6,10,3,AS,448,N778AS,SEA,LAX,1740,1736,-4,23,1759,165,165,131,954,2010,11,2025,2021,-4,0,0,,,,,,
2015,5,3,7,DL,1909,N369NW,SLC,SAN,2159,2154,-5,16,2210,116,110,90,626,2240,4,2255,2244,-11,0,0,,,,,,
2015,7,27,1,WN,3567,N474WN,DAL,LGA,1320,1319,-1,11,1330,210,216,187,1381,1737,18,1750,1755,5,0,0,,,,,,
2015,7,22,3,WN,1280,N7706A,DCA,MSY,1530,1526,-4,13,1539,155,145,129,969,1648,3,1705,1651,-14,0,0,,,,,,
2015,7,7,2,AA,1633,N3AAAA,ORD,PBI,855,850,-5,29,919,182,179,146,1144,1245,4,1257,1249,-8,0,0,,,,,,
2015,7,2,4,AS,624,N622AS,PDX,LAS,2105,2101,-4,9,2110,128,128,113,763,2303,6,2313,2309,-4,0,0,,,,,,
2015,12,22,2,AA,1505,N425AA,ONT,DFW,1431,1436,5,12,1448,179,169,144,1188,1912,13,1930,1925,-5,0,0,,,,,,
2015,4,7,2,AA,343,N3ALAA,LGA,ORD,1630,1704,34,31,1735,170,184,137,733,1852,16,1820,1908,48,0,0,,14,0,0,34,0
2015,7,4,6,UA,1263,N38459,SFO,LAX,2235,2229,-6,15,2244,95,85,57,337,2341,13,10,2354,-16,0,0,,,,,,
2015,5,29,5,WN,52,N760SW,MDW,MSP,1230,1226,-4,16,1242,80,85,64,349,1346,5,1350,1351,1,0,0,,,,,,
2015,12,15,2,WN,2419,N912WN,PHX,ONT,1200,1200,0,14,1214,80,72,54,325,1208,4,1220,1212,-8,0,0,,,,,,
2015,6,13,6,NK,720,N640NK,LAX,LAS,1530,1618,48,7,1625,65,61,47,236,1712,7,1635,1719,44,0,0,,0,0,0,44,0
2015,5,7,4,WN,3945,N8653A,BWI,RSW,820,821,1,14,835,160,147,129,919,1044,4,1100,1048,-12,0,0,,,,,,
2015,2,10,2,DL,912,N901DE,ORD,ATL,1400,1359,-1,13,1412,126,101,82,606,1634,6,1706,1640,-26,0,0,,,,,,
2015,9,6,7,WN,4444,N7706A,OAK,PDX,1930,1939,9,9,1948,95,94,80,543,2108,5,2105,2113,8,0,0,,,,,,
2015,3,21,6,NK,301,N619NK,BWI,FLL,645,642,-3,12,654,156,155,119,925,853,24,921,917,-4,0,0,,,,,,
2015,4,10,5,AA,381,N3JWAA,MCO,DFW,1451,1450,-1,19,1509,178,171,143,985,1632,9,1649,1641,-8,0,0,,,,,,
2015,11,21,6,NK,403,N616NK,ATL,FLL,1850,1945,55,15,2000,109,107,84,581,2124,8,2039,2132,53,0,0,,20,0,33,0,0
2015,6,1,1,EV,5937,N11191,DEN,SAF,1950,1950,0,10,2000,72,58,43,303,2043,5,2102,2048,-14,0,0,,,,,,
2015,5,14,4,UA,307,N445UA,BWI,IAH,1741,1752,11,14,1806,204,193,168,1235,1954,11,2005,2005,0,0,0,,,,,,
2015,7,7,2,DL,1661,N907DA,ATL,PHL,1520,1557,37,18,1615,135,119,93,666,1748,8,1735,1756,21,0,0,,21,0,0,0,0
2015,8,9,7,WN,238,N269WN,SJC,LAX,1825,1844,19,14,1858,75,85,55,308,1953,16,1940,2009,29,0,0,,10,0,19,0,0
2015,10,6,2,DL,1617,N302NB,13232,13487,1249,1240,-9,10,1250,90,69,57,349,1347,2,1419,1349,-30,0,0,,,,,,
2015,2,10,2,UA,1083,N17126,ORD,IAD,1618,1607,-11,15,1622,110,107,82,589,1844,10,1908,1854,-14,0,0,,,,,,
2015,9,18,5,WN,1847,N273WN,SNA,LAS,1005,1007,2,6,1013,65,57,46,226,1059,5,1110,1104,-6,0,0,,,,,,
2015,4,29,3,OO,6323,N756SK,LAX,SAN,857,947,50,23,1010,60,54,28,109,1038,3,957,1041,44,0,0,,0,0,40,4,0
2015,11,12,4,HA,342,N479HA,HNL,ITO,800,759,-1,14,813,54,55,35,216,848,6,854,854,0,0,0,,,,,,
2015,1,27,2,OO,6502,N774SK,SNA,SFO,645,709,24,20,729,90,91,66,372,835,5,815,840,25,0,0,,1,0,24,0,0
2015,5,7,4,DL,2675,N927AT,BOS,LGA,1100,1057,-3,16,1113,75,69,42,184,1155,11,1215,1206,-9,0,0,,,,,,
2015,4,1,3,UA,1409,N37464,EWR,MCO,2000,1956,-4,16,2012,170,148,126,937,2218,6,2250,2224,-26,0,0,,,,,,
2015,12,30,3,HA,143,N488HA,HNL,LIH,1102,1055,-7,18,1113,41,48,23,102,1136,7,1143,1143,0,0,0,,,,,,
2015,4,5,7,WN,4197,N206WN,BDL,FLL,845,837,-8,16,853,195,182,158,1173,1131,8,1200,1139,-21,0,0,,,,,,
2015,12,2,3,AA,605,N801AW,MCI,PHX,1810,1803,-7,15,1818,173,168,136,1044,1934,17,2003,1951,-12,0,0,,,,,,
2015,8,8,6,EV,5124,N232PQ,TYS,ATL,1344,1335,-9,20,1355,69,70,33,152,1428,17,1453,1445,-8,0,0,,,,,,
2015,2,13,5,EV,5313,N839AS,EWN,ATL,555,554,-1,13,607,100,93,74,433,721,6,735,727,-8,0,0,,,,,,
2015,10,16,5,AA,1782,N668AW,11057,11618,2215,2218,3,28,2246,101,107,72,529,2358,7,2356,5,9,0,0,,,,,,
2015,7,11,6,MQ,3404,N614MQ,ORD,TVC,1317,1314,-3,13,1327,66,52,37,224,1504,2,1523,1506,-17,0,0,,,,,,
2015,8,24,1,WN,1924,N901WN,BWI,BUF,1955,1957,2,19,2016,65,67,45,281,2101,3,2100,2104,4,0,0,,,,,,
2015,9,27,7,B6,1118,N296JB,CLT,JFK,1955,2021,26,52,2113,109,135,79,541,2232,4,2144,2236,52,0,0,,40,0,0,12,0
2015,8,31,1,EV,3266,N12900,FSD,ORD,641,834,113,11,845,99,94,72,462,957,11,820,1008,108,0,0,,108,0,0,0,0
2015,1,2,5,WN,4363,N953WN,MDW,ATL,1045,1043,-2,6,1049,105,104,90,591,1319,8,1330,1327,-3,0,0,,,,,,
2015,10,14,3,EV,4908,N200PQ,14576,11433,1722,1714,-8,27,1741,87,92,60,296,1841,5,1849,1846,-3,0,0,,,,,,
2015,8,25,2,WN,2694,N744SW,HOU,DEN,2120,2121,1,11,2132,145,141,125,883,2237,5,2245,2242,-3,0,0,,,,,,
2015,6,13,6,EV,5913,N14916,SAV,ORD,704,702,-2,9,711,141,130,114,773,805,7,825,812,-13,0,0,,,,,,
2015,2,13,5,UA,1278,N76517,ATL,SFO,1806,1801,-5,17,1818,316,305,282,2139,2000,6,2022,2006,-16,0,0,,,,,,
2015,6,24,3,UA,690,N488UA,DEN,IAH,801,758,-3,10,808,141,129,114,862,1102,5,1122,1107,-15,0,0,,,,,,
2015,1,26,1,DL,1265,N911DL,ATL,SAV,1246,1242,-4,13,1255,64,54,37,214,1332,4,1350,1336,-14,0,0,,,,,,
2015,10,13,2,AA,2052,N814AW,11057,14321,1759,1754,-5,15,1809,127,122,104,813,1953,3,2006,1956,-10,0,0,,,,,,
2015,5,23,6,US,661,N902AW,KOA,PHX,2245,2234,-11,10,2244,350,329,309,2860,653,10,735,703,-32,0,0,,,,,,
2015,11,24,2,AS,304,N409AS,SFO,PSP,2145,2145,0,11,2156,85,73,57,421,2253,5,2310,2258,-12,0,0,,,,,,
2015,3,20,5,AA,2464,N581AA,BNA,DFW,1315,1314,-1,11,1325,128,149,104,631,1509,34,1523,1543,20,0,0,,20,0,0,0,0
2015,12,12,6,WN,1077,N235WN,LAS,MDW,1150,,,,,210,,,1521,,,1720,,,0,1,B,,,,,
2015,11,30,1,MQ,3638,N501MQ,XNA,ORD,1552,1555,3,18,1613,112,109,75,522,1728,16,1744,1744,0,0,0,,,,,,
2015,6,7,7,VX,29,N854VA,JFK,SFO,1855,1854,-1,29,1923,395,376,342,2586,2205,5,2230,2210,-20,0,0,,,,,,
2015,2,6,5,WN,1023,N934WN,LAS,SNA,1425,1424,-1,13,1437,65,60,43,226,1520,4,1530,1524,-6,0,0,,,,,,
2015,8,13,4,OO,5356,N930SW,SBP,LAX,2034,2148,74,12,2200,69,61,34,156,2234,15,2143,2249,66,0,0,,66,0,0,0,0
2015,4,8,3,AA,1025,N3KXAA,MIA,CLT,1315,1312,-3,11,1323,127,114,99,650,1502,4,1522,1506,-16,0,0,,,,,,
2015,1,25,7,UA,1296,N76529,LAX,KOA,1003,1017,14,17,1034,359,342,321,2504,1355,4,1402,1359,-3,0,0,,,,,,
2015,2,10,2,US,1852,N127UW,CLT,BWI,750,838,48,12,850,88,75,56,361,946,7,918,953,35,0,0,,0,0,35,0,0
2015,8,17,1,AS,30,N568AS,PDX,BOS,750,742,-8,12,754,316,322,302,2537,1556,8,1606,1604,-2,0,0,,,,,,
2015,12,21,1,UA,309,N407UA,SFO,IAD,1045,1058,13,15,1113,307,274,256,2419,1829,3,1852,1832,-20,0,0,,,,,,
2015,12,4,5,AA,894,N508AY,CLT,DFW,1945,1941,-4,12,1953,176,142,124,936,2057,6,2141,2103,-38,0,0,,,,,,
2015,2,10,2,WN,4468,N8631A,LAS,MDW,1045,1044,-1,11,1055,205,184,167,1521,1542,6,1610,1548,-22,0,0,,,,,,
2015,10,18,7,OO,4626,N813SK,14869,14107,1505,1456,-9,20,1516,96,102,78,507,1534,4,1541,1538,-3,0,0,,,,,,
2015,7,20,1,EV,5336,N926EV,FSM,ATL,700,657,-3,20,717,107,113,86,579,943,7,947,950,3,0,0,,,,,,
2015,8,10,1,AS,556,N756AS,PDX,SAN,1455,1521,26,17,1538,150,160,139,933,1757,4,1725,1801,36,0,0,,10,0,7,19,0
2015,7,7,2,EV,3965,N13978,ROA,ORD,704,701,-3,43,744,113,171,118,531,842,10,757,852,55,0,0,,55,0,0,0,0
2015,9,13,7,F9,1120,N926FR,LAS,CVG,2300,2254,-6,17,2311,230,215,190,1678,521,8,550,529,-21,0,0,,,,,,
2015,7,9,4,AA,1484,N4WTAA,AUS,DFW,1045,1044,-1,12,1056,69,61,45,190,1141,4,1154,1145,-9,0,0,,,,,,
2015,7,11,6,WN,2022,N779SW,SAN,PHX,1545,1603,18,12,1615,75,63,47,304,1702,4,1700,1706,6,0,0,,,,,,
2015,1,21,3,NK,259,N529NK,ACY,FLL,700,655,-5,36,731,168,181,139,977,950,6,948,956,8,0,0,,,,,,
2015,2,4,3,WN,1027,N395SW,MKE,MCI,1730,1728,-2,12,1740,95,95,78,436,1858,5,1905,1903,-2,0,0,,,,,,
2015,3,31,2,AS,64,N762AS,WRG,KTN,1633,1646,13,5,1651,31,29,21,82,1712,3,1704,1715,11,0,0,,,,,,
2015,12,18,5,UA,791,N430UA,ORD,LGA,1100,1230,90,20,1250,128,134,100,733,1530,14,1408,1544,96,0,0,,6,0,4,86,0
2015,3,27,5,DL,1305,N904DL,ATL,MSY,1655,1653,-2,20,1713,99,99,73,425,1726,6,1734,1732,-2,0,0,,,,,,
2015,6,5,5,WN,850,N368SW,OAK,ABQ,615,623,8,10,633,140,137,120,889,933,7,935,940,5,0,0,,,,,,
2015,6,14,7,UA,491,N825UA,PHX,IAH,950,950,0,10,1000,172,176,161,1009,1441,5,1442,1446,4,0,0,,,,,,
2015,12,9,3,AA,1000,N3FYAA,DFW,TPA,1155,1150,-5,14,1204,141,139,121,929,1505,4,1516,1509,-7,0,0,,,,,,
2015,10,18,7,DL,1194,N678DL,14057,14869,1653,1648,-5,10,1658,102,111,89,630,1927,12,1935,1939,4,0,0,,,,,,
2015,8,25,2,HA,172,,LIH,HNL,1509,,,,,33,,,102,,,1542,,,0,1,A,,,,,
2015,11,29,7,EV,4739,N27152,OMA,EWR,1134,1150,16,9,1159,171,156,132,1134,1511,15,1525,1526,1,0,0,,,,,,
2015,6,2,2,WN,165,N475WN,DEN,LAX,1315,1350,35,9,1359,150,135,120,862,1459,6,1445,1505,20,0,0,,20,0,0,0,0
2015,7,29,3,B6,315,N197JB,SYR,JFK,1038,1028,-10,11,1039,73,66,46,209,1125,9,1151,1134,-17,0,0,,,,,,
2015,1,17,6,UA,1738,N33209,SMF,IAH,627,633,6,10,643,220,219,196,1609,1159,13,1207,1212,5,0,0,,,,,,
2015,9,13,7,B6,915,N944JB,JFK,SFO,1645,1644,-1,24,1708,393,366,331,2586,1939,11,2018,1950,-28,0,0,,,,,,
2015,2,2,1,OO,4782,N8965E,LSE,MSP,700,,,,,64,,,119,,,804,,,0,1,A,,,,,
2015,12,29,2,OO,4785,N496CA,SLC,IDA,2010,2013,3,37,2050,70,80,37,188,2127,6,2120,2133,13,0,0,,,,,,
2015,1,3,6,DL,1159,N961DL,BUF,ATL,1625,1644,19,13,1657,144,144,114,712,1851,17,1849,1908,19,0,0,,0,0,2,17,0
2015,5,10,7,WN,1017,N606SW,AUS,DAL,1130,1233,63,11,1244,55,106,64,189,1348,31,1225,1419,114,0,0,,51,0,0,0,63
2015,6,26,5,AS,743,N614AS,SLC,SFO,725,720,-5,17,737,123,112,86,599,803,9,828,812,-16,0,0,,,,,,
2015,2,10,2,DL,2206,N960DN,ORF,ATL,1628,1627,-1,11,1638,121,114,85,516,1803,18,1829,1821,-8,0,0,,,,,,
2015,2,8,7,DL,725,N616DL,MSP,SJU,900,859,-1,8,907,320,287,275,2404,1542,4,1620,1546,-34,0,0,,,,,,
2015,1,8,4,WN,2497,N233LV,BUR,SJC,725,722,-3,10,732,70,58,44,296,816,4,835,820,-15,0,0,,,,,,
2015,8,29,6,UA,1516,N16217,IAH,LGA,1859,1914,15,13,1927,211,186,167,1416,2314,6,2330,2320,-10,0,0,,,,,,
2015,11,3,2,WN,3149,N607SW,FLL,TPA,1235,1238,3,10,1248,60,52,37,197,1325,5,1335,1330,-5,0,0,,,,,,
2015,11,11,3,WN,2836,N8655D,LAS,STL,915,913,-2,12,925,185,163,147,1371,1352,4,1420,1356,-24,0,0,,,,,,
2015,1,25,7,UA,358,N809UA,DEN,AUS,955,956,1,12,1008,127,113,97,775,1245,4,1302,1249,-13,0,0,,,,,,
2015,1,10,6,WN,1202,N725SW,JAX,BWI,1330,1325,-5,12,1337,115,105,88,663,1505,5,1525,1510,-15,0,0,,,,,,
2015,8,12,3,UA,691,N490UA,DFW,SFO,1705,1707,2,13,1720,233,207,190,1464,1830,4,1858,1834,-24,0,0,,,,,,
2015,9,25,5,EV,5079,N197PQ,ATL,IAH,1725,1726,1,16,1742,127,118,98,689,1820,4,1832,1824,-8,0,0,,,,,,
2015,8,9,7,WN,1482,N968WN,HOU,LAS,755,757,2,9,806,190,168,152,1235,838,7,905,845,-20,0,0,,,,,,
2015,1,5,1,DL,2532,N321US,SLC,GEG,2155,2201,6,11,2212,111,96,81,546,2233,4,2246,2237,-9,0,0,,,,,,
2015,3,4,3,DL,1115,N675DL,ATL,PHX,1637,1641,4,15,1656,253,260,236,1587,1852,9,1850,1901,11,0,0,,,,,,
2015,11,5,4,F9,1265,N927FR,ORD,LAS,2155,2148,-7,25,2213,235,262,230,1514,3,7,2350,10,20,0,0,,20,0,0,0,0
2015,1,19,1,EV,5093,N859AS,ATL,DHN,1930,1927,-3,18,1945,60,51,31,170,1916,2,1930,1918,-12,0,0,,,,,,
2015,11,14,6,DL,483,N3773D,JFK,SEA,1559,1555,-4,37,1632,381,379,330,2422,1902,12,1920,1914,-6,0,0,,,,,,
2015,1,28,3,EV,5149,N847AS,ATL,XNA,1643,1719,36,9,1728,120,100,88,589,1756,3,1743,1759,16,0,0,,0,0,0,16,0
2015,10,6,2,WN,244,N962WN,11042,10693,1750,1748,-2,11,1759,90,96,69,448,1808,16,1820,1824,4,0,0,,,,,,
2015,11,1,7,NK,373,N639NK,PHL,LAS,1942,1932,-10,12,1944,318,326,289,2176,2133,25,2200,2158,-2,0,0,,,,,,
2015,9,26,6,DL,2121,N955AT,BUF,LGA,710,709,-1,11,720,79,74,58,292,818,5,829,823,-6,0,0,,,,,,
2015,11,27,5,AA,1126,N3KFAA,SMF,DFW,710,746,36,12,758,206,197,177,1431,1255,8,1236,1303,27,0,0,,0,0,27,0,0
2015,10,12,1,UA,1030,N39450,12264,14771,1239,1236,-3,17,1253,354,328,303,2419,1456,8,1533,1504,-29,0,0,,,,,,
2015,5,18,1,WN,471,N8614M,FLL,PHX,1800,1802,2,15,1817,310,281,260,1972,1937,6,2010,1943,-27,0,0,,,,,,
2015,6,11,4,F9,1031,N928FR,PHL,CLT,1005,1050,45,14,1104,110,109,79,449,1223,16,1155,1239,44,0,0,,0,0,0,44,0
2015,10,29,4,WN,186,N224WN,10397,14679,1410,1409,-1,20,1429,295,285,261,1892,1550,4,1605,1554,-11,0,0,,,,,,
2015,4,21,2,DL,1524,N1402A,SLC,ATL,830,828,-2,17,845,215,208,183,1590,1348,8,1405,1356,-9,0,0,,,,,,
2015,3,13,5,WN,1253,N707SA,BWI,PVD,645,639,-6,15,654,75,71,52,327,746,4,800,750,-10,0,0,,,,,,
2015,5,8,5,OO,7391,N8932C,GCC,SLC,1700,1658,-2,8,1706,91,80,66,410,1812,6,1831,1818,-13,0,0,,,,,,
2015,2,7,6,AA,2466,N477AA,DFW,IND,1805,1805,0,11,1816,118,117,101,761,2057,5,2103,2102,-1,0,0,,,,,,
2015,10,23,5,UA,471,N805UA,12266,13495,1130,1127,-3,17,1144,73,65,46,305,1230,2,1243,1232,-11,0,0,,,,,,
2015,8,11,2,EV,5780,N11192,IAH,LIT,1912,2051,99,20,2111,85,91,65,374,2216,6,2037,2222,105,0,0,,6,0,0,99,0
2015,4,8,3,US,1844,N523UW,ONT,PHX,630,623,-7,17,640,73,73,50,325,730,6,743,736,-7,0,0,,,,,,
2015,11,11,3,EV,4982,N923EV,CID,DTW,1636,1627,-9,15,1642,89,86,69,430,1851,2,1905,1853,-12,0,0,,,,,,
2015,8,1,6,OO,6231,N934SW,ORD,DAY,2110,2058,-12,41,2139,72,82,38,240,2317,3,2322,2320,-2,0,0,,,,,,
2015,9,23,3,B6,816,N294JB,BUF,BOS,933,923,-10,11,934,75,77,62,395,1036,4,1048,1040,-8,0,0,,,,,,
2015,6,4,4,EV,4237,N16546,TYS,ORD,1716,1706,-10,11,1717,104,114,91,475,1748,12,1800,1800,0,0,0,,,,,,
2015,3,4,3,WN,2276,N262WN,PHX,OAK,920,926,6,8,934,125,104,91,646,1005,5,1025,1010,-15,0,0,,,,,,
2015,12,21,1,OO,3423,N170SY,MKE,SEA,1645,1640,-5,11,1651,270,261,241,1694,1852,9,1915,1901,-14,0,0,,,,,,
2015,2,21,6,DL,873,N692DL,STT,ATL,1745,1740,-5,11,1751,248,232,206,1599,2017,15,2053,2032,-21,0,0,,,,,,
2015,9,25,5,AA,1358,N3FUAA,ORD,LAX,1510,1512,2,15,1527,279,244,221,1744,1708,8,1749,1716,-33,0,0,,,,,,
2015,6,30,2,AA,1437,N3FBAA,BWI,MIA,720,718,-2,15,733,163,166,135,946,948,16,1003,1004,1,0,0,,,,,,
2015,3,30,1,UA,1620,N38467,MIA,IAH,1445,1533,48,9,1542,179,151,136,964,1658,6,1644,1704,20,0,0,,0,0,9,11,0
2015,4,28,2,DL,1488,N910DL,ATL,CAE,1025,1020,-5,15,1035,62,53,33,192,1108,5,1127,1113,-14,0,0,,,,,,
2015,7,5,7,WN,1619,N7740A,ORF,MDW,1800,1755,-5,31,1826,125,154,118,704,1924,5,1905,1929,24,0,0,,24,0,0,0,0
2015,12,6,7,EV,4671,N29906,IAH,IND,717,707,-10,12,719,141,132,113,844,1012,7,1038,1019,-19,0,0,,,,,,
2015,11,10,2,DL,2471,N366NB,SNA,MSP,830,829,-1,12,841,216,185,166,1522,1327,7,1406,1334,-32,0,0,,,,,,
2015,3,14,6,WN,3524,N670SW,SFO,LAX,1200,1158,-2,8,1206,80,69,55,337,1301,6,1320,1307,-13,0,0,,,,,,
2015,7,7,2,OO,5391,N963SW,MRY,LAX,1701,1703,2,19,1722,81,84,53,266,1815,12,1822,1827,5,0,0,,,,,,
2015,7,2,4,OO,6290,N932EV,BFL,SFO,1738,1722,-16,10,1732,65,83,40,238,1812,33,1843,1845,2,0,0,,,,,,
2015,9,17,4,WN,31,N231WN,ICT,DAL,1215,1208,-7,8,1216,70,69,54,333,1310,7,1325,1317,-8,0,0,,,,,,
2015,4,7,2,US,604,N675AW,PHX,PDX,1359,1352,-7,21,1413,166,156,131,1009,1624,4,1645,1628,-17,0,0,,,,,,
2015,8,28,5,AS,477,N526AS,LAX,SEA,600,558,-2,18,616,166,159,129,954,825,12,846,837,-9,0,0,,,,,,
2015,8,31,1,OO,6468,N472CA,SGF,DEN,1854,1856,2,14,1910,121,122,97,637,1947,11,1955,1958,3,0,0,,,,,,
2015,3,30,1,AA,1624,N550AA,DFW,BNA,1820,1818,-2,12,1830,115,96,78,631,1948,6,2015,1954,-21,0,0,,,,,,
2015,10,6,2,DL,2444,N969DL,12953,10397,1459,1457,-2,12,1509,160,125,104,762,1653,9,1739,1702,-37,0,0,,,,,,
2015,2,20,5,DL,1111,N961DN,ATL,ROC,2057,2057,0,22,2119,130,135,104,749,2303,9,2307,2312,5,0,0,,,,,,
2015,12,28,1,UA,724,N213UA,HNL,SFO,1355,1350,-5,18,1408,300,290,264,2398,2032,8,2055,2040,-15,0,0,,,,,,
2015,4,30,4,DL,2563,N329NB,SNA,SLC,1626,1626,0,14,1640,103,101,81,588,1901,6,1909,1907,-2,0,0,,,,,,
2015,11,19,4,DL,940,N966AT,DTW,ROC,2146,2144,-2,11,2155,74,59,45,296,2240,3,2300,2243,-17,0,0,,,,,,
2015,12,6,7,DL,2073,N3772H,SEA,DTW,1130,1128,-2,20,1148,251,305,272,1927,1920,13,1841,1933,52,0,0,,52,0,0,0,0
2015,8,13,4,WN,2834,N907WN,TUS,SAN,555,548,-7,6,554,75,63,54,368,648,3,710,651,-19,0,0,,,,,,
2015,12,19,6,AA,639,N576UW,PHX,ONT,2120,2132,12,12,2144,76,73,55,325,2139,6,2136,2145,9,0,0,,,,,,
2015,1,19,1,WN,770,N7727A,STL,BWI,555,551,-4,16,607,125,116,97,738,844,3,900,847,-13,0,0,,,,,,
2015,3,25,3,WN,4292,N438WN,LAS,SLC,2125,2303,98,9,2312,75,70,58,368,110,3,2340,113,93,0,0,,0,0,93,0,0
2015,12,4,5,DL,2133,N934DL,ATL,CLT,1340,1338,-2,13,1351,79,56,37,226,1428,6,1459,1434,-25,0,0,,,,,,
2015,6,1,1,DL,1385,N365NB,DEN,SLC,725,721,-4,12,733,94,87,70,391,843,5,859,848,-11,0,0,,,,,,
2015,11,18,3,AA,369,N866AA,DFW,MCO,1950,2032,42,25,2057,148,165,133,985,10,7,2318,17,59,0,0,,17,0,42,0,0
